"","ProjID","IndivID","SampleID","NameConvention","Species","CommonName","PCL_cm","FL_cm","TL_cm","Weight_g","Sex","Date","Lat","Long","FishingType","TrawlStation","TrawlName","Person","d13C","d13C_SD","WT.C","WT.C_SD","d15N","d15N_SD","WT.N","WT.N_SD","d34S","d34S_SD","WT.S","WT.S_SD","CN","Tissue","LipidExtraction","UreaExtraction","ExtractionNotes","OtherData","Notes","X","Environmental.Variables.from.the.trawl","CommonNameTissue","meand13C","sdd13C","meand15N","sdd15N","kmeans"
"216","Whelk","PH20200203","PH20200203",NA,"Panopeus herbstii","Mud Crab",NA,"",1.4,0.97,"M","10/1/20",39.218828,-75.364116,"Dredge","","","RW",-17.85427895,0.148619448,41.75190653,0.326193977,15.01793719,0.22627278,12.54127512,0.137927457,NA,NA,NA,NA,3.329159607,"claw","Chemical","","","","",NA,NA,"Mud Crab",-16.7086201476923,1.88234326666481,14.6756688027273,1.05970530157732,4
"217","Whelk","PH20200204","PH20200204",NA,"Panopeus herbstii","Mud Crab",NA,"",2.2,1.32,"M","10/1/20",39.218828,-75.364116,"Dredge","","","RW",-13.15033516,0.272713219,21.12720462,0.286484324,NA,NA,3.995068562,0.082349027,NA,NA,NA,NA,5.28832091,"claw","Chemical","","","","",NA,NA,"Mud Crab",-16.7086201476923,1.88234326666481,14.6756688027273,1.05970530157732,4
"218","Whelk","PH20200302","PH20200302",NA,"Panopeus herbstii","Mud Crab",NA,"",1.1,0.35,"M","10/1/20",39.218828,-75.364116,"Dredge","","","RW",-18.09088705,0.136320402,45.34172493,0.125842188,15.40716929,0.223568323,14.16536274,0.066440148,NA,NA,NA,NA,3.200886964,"claw","Chemical","","","","",NA,NA,"Mud Crab",-16.7086201476923,1.88234326666481,14.6756688027273,1.05970530157732,4
"219","Whelk","PH20200303","PH20200303",NA,"Panopeus herbstii","Mud Crab",NA,"",1.6,1.02,"M","10/1/20",39.218828,-75.364116,"Dredge","","","RW",-18.0042107,0.136317414,44.51377248,0.121298127,15.39777932,0.223588639,13.92853931,0.055492861,NA,NA,NA,NA,3.195867958,"claw","Chemical","","","","",NA,NA,"Mud Crab",-16.7086201476923,1.88234326666481,14.6756688027273,1.05970530157732,4
"220","Whelk","PH20220101","PH20220101",NA,"Panopeus herbstii","Mud Crab",NA,"",1.8,1.82,"","10/1/22",39.218828,-75.364116,"Dredge","","","RW",-17.59009036,0.136304927,40.74419309,0.167078583,14.46558098,0.222899405,12.66186376,0.037069603,NA,NA,NA,NA,3.217866965,"claw","Chemical","","","","",NA,NA,"Mud Crab",-16.7086201476923,1.88234326666481,14.6756688027273,1.05970530157732,4
"221","Whelk","PH20220102","PH20220102",NA,"Panopeus herbstii","Mud Crab",NA,"",1.8,1.38,"","10/1/22",39.218828,-75.364116,"Dredge","","","RW",-16.588497,0.136286933,39.80768442,0.122704237,15.28280687,0.22352627,11.90002952,0.038243836,NA,NA,NA,NA,3.345175265,"claw","Chemical","","","","",NA,NA,"Mud Crab",-16.7086201476923,1.88234326666481,14.6756688027273,1.05970530157732,4
"222","Whelk","PH20220103","PH20220103",NA,"Panopeus herbstii","Mud Crab",NA,"",2,1.19,"","10/1/22",39.218828,-75.364116,"Dredge","","","RW",-17.39747626,0.136300125,44.98956467,0.150365039,15.55723776,0.223746552,14.18517698,0.046889064,NA,NA,NA,NA,3.171589945,"claw","Chemical","","","","",NA,NA,"Mud Crab",-16.7086201476923,1.88234326666481,14.6756688027273,1.05970530157732,4
"223","Whelk","MM0101","MM0101",NA,"Mercenaria mercenaria","Quahog",NA,"",7.8,155,"","10/1/22",39.218828,-75.364116,"Dredge","","","RW",-16.33077577,0.136347393,42.08110571,0.141718111,12.99838432,0.222333938,13.79875917,0.074625594,NA,NA,NA,NA,3.049629693,"MAN","Chemical","","","","",NA,NA,"Quahog",-17.38992627,0.71883463318832,13.317560456,0.587811539487653,4
"224","Whelk","MM0102","MM0102",NA,"Mercenaria mercenaria","Quahog",NA,"",7.8,155,"","10/1/22",39.218828,-75.364116,"Dredge","","","RW",-17.24549666,0.136371553,46.39042051,0.158064881,13.93773181,0.22304702,14.70982167,0.069195786,NA,NA,NA,NA,3.153703801,"MIX","Chemical","","","","",NA,NA,"Quahog",-17.38992627,0.71883463318832,13.317560456,0.587811539487653,4
"225","Whelk","MM0201","MM0201",NA,"Mercenaria mercenaria","Quahog",NA,"",8.1,167,"","10/1/22",39.218828,-75.364116,"Dredge","","","RW",-17.5150986,0.136381294,45.41298055,0.165675567,12.58426338,0.222036102,13.66826811,0.074412843,NA,NA,NA,NA,3.322511687,"MAN","Chemical","","","","",NA,NA,"Quahog",-17.38992627,0.71883463318832,13.317560456,0.587811539487653,4
"226","Whelk","MM0202","MM0202",NA,"Mercenaria mercenaria","Quahog",NA,"",8.1,167,"","10/1/22",39.218828,-75.364116,"Dredge","","","RW",-18.33353308,0.136418172,43.07028792,0.166324667,13.89732977,0.223015283,12.3847444,0.0668743,NA,NA,NA,NA,3.477688882,"MIX","Chemical","","","","",NA,NA,"Quahog",-17.38992627,0.71883463318832,13.317560456,0.587811539487653,4
"227","Whelk","MM20200101","MM20200101",NA,"Mercenaria mercenaria","Quahog",NA,"",3.5,13.9,"","10/1/20",39.218828,-75.364116,"Dredge","","","RW",-17.52472724,0.136381664,36.6998227,0.123232013,13.170093,0.222460406,10.85566822,0.04882916,NA,NA,NA,NA,3.380706002,"MIX","Chemical","","","","",NA,NA,"Quahog",-17.38992627,0.71883463318832,13.317560456,0.587811539487653,4
"228","DEEco","OM-06-30-1","OM-06-30-1",NA,"Ophidion marginatum","Striped Cusk Eel",NA,"",16.4,24.88,"","6/5/24",39.208666,-75.085,"Trawl","30","NJBAY","NM",-17.17141275,0.129014097,49.36775375,0.276622746,16.12965626,0.192824747,14.97750785,0.262341592,NA,NA,NA,NA,3.296126047,"dorsal muscle","LE","","","","",NA,NA,"Striped Cusk Eel",-17.31890491625,0.539925226747618,15.1771324875,0.661717399410473,4
"229","DEEco","OM-06-31N-2","OM-06-31N-2",NA,"Ophidion marginatum","Striped Cusk Eel",NA,"",9,3.19,"","6/5/24",39.191333,-75.037,"Trawl","31","NJBAY","NM",-17.6216054,0.129051085,39.66473197,0.172044294,15.70847865,0.19254801,12.46779542,0.194121726,NA,NA,NA,NA,3.181374944,"dorsal muscle","LE","","","","",NA,NA,"Striped Cusk Eel",-17.31890491625,0.539925226747618,15.1771324875,0.661717399410473,4
"230","DEEco","CSC-06-29A-4","CSC-06-29A-4",NA,"Callinectes sapidus","Blue Crab",NA,"",6.6,20.23,"","6/5/24",39.1911666,-75.1248333,"Trawl","29A","NJBAY","NM",-17.83116055,0.129069588,38.67881795,0.101671268,12.78737568,0.190945867,12.31402401,0.151534885,NA,NA,NA,NA,3.141038048,"claw muscle","LE","","","","",NA,NA,"Blue Crab",-17.86870506375,1.27481042911917,13.8458914845,1.05970010833205,4
"231","DEEco","CSC-06-29A-5","CSC-06-29A-5",NA,"Callinectes sapidus","Blue Crab",NA,"",5.4,11.23,"","6/5/24",39.1911666,-75.1248333,"Trawl","29A","NJBAY","NM",-18.24325227,0.129108357,45.86956336,0.23194072,14.24893236,0.191677793,13.87996812,0.227794335,NA,NA,NA,NA,3.304731175,"claw muscle","LE","","","","",NA,NA,"Blue Crab",-17.86870506375,1.27481042911917,13.8458914845,1.05970010833205,4
"232","DEEco","CSC-06-30-2","CSC-06-30-2",NA,"Callinectes sapidus","Blue Crab",NA,"",7.8,30.21,"","6/5/24",39.208666,-75.085,"Trawl","30","NJBAY","NM",-19.12157914,0.129201517,43.81957023,0.206055718,14.18560494,0.191643174,12.54279311,0.18644419,NA,NA,NA,NA,3.493605438,"claw muscle","LE","","","","",NA,NA,"Blue Crab",-17.86870506375,1.27481042911917,13.8458914845,1.05970010833205,4
"233","DEEco","CSC-06-30-3","CSC-06-30-3",NA,"Callinectes sapidus","Blue Crab",NA,"",6.5,23.48,"","6/5/24",39.208666,-75.085,"Trawl","30","NJBAY","NM",-17.80108087,0.129066882,25.50637092,0.044044541,14.33537932,0.191725473,8.184100142,0.073760642,NA,NA,NA,NA,3.116576102,"claw muscle","LE","","","","",NA,NA,"Blue Crab",-17.86870506375,1.27481042911917,13.8458914845,1.05970010833205,4
"234","DEEco","SP-06-30-2","SP-06-30-2",NA,"Symphurus plagiusa","Blackcheek Tonguefish",NA,"",6.4,2.58,"","6/5/24",39.208666,-75.085,"Trawl","30","NJBAY","NM",-18.70848477,0.129155918,43.64488963,0.235398014,14.11222555,0.191603387,12.51517888,0.204255272,NA,NA,NA,NA,3.487356438,"dorsal muscle","LE","","","","",NA,NA,"Blackcheek Tonguefish",-18.41888697,0.40955313639341,14.12900815,0.0237341805318827,4
"235","DEEco","TM-06-23A-2","TM-06-23A-2",NA,"Trinectes maculatus","Hogchoker",NA,"",6.5,4.63,"","6/6/24",39.2045,-75.169333,"Trawl","23A","NJBAY","NM",-23.08307395,0.129798888,47.62483849,0.263325847,14.65704241,0.191907174,14.50694857,0.252783744,NA,NA,NA,NA,3.282898417,"dorsal muscle","LE","","","","",NA,NA,"Hogchoker",-18.1648315892,2.94942785950457,15.0505785064,1.04804765259145,4
"236","DEEco","TM-06-29A-1","TM-06-29A-1",NA,"Trinectes maculatus","Hogchoker",NA,"",5.8,3.22,"","6/5/24",39.1911666,-75.1248333,"Trawl","29A","NJBAY","NM",-23.46909661,0.129872516,45.94761356,0.109638725,13.31711459,0.191194917,14.3906889,0.164556569,NA,NA,NA,NA,3.192871022,"dorsal muscle","LE","","","","",NA,NA,"Hogchoker",-18.1648315892,2.94942785950457,15.0505785064,1.04804765259145,4
"237","DEEco","TM-06-60-2","TM-06-60-2",NA,"Trinectes maculatus","Hogchoker",NA,"",10.5,11.55,"","6/5/24",39.0095,-74.955333,"Trawl","60","NJBAY","NM",-17.61057618,0.129050133,47.66785272,0.260668498,15.9718403,0.192719717,14.1457844,0.23981615,NA,NA,NA,NA,3.369756767,"dorsal muscle","LE","","","","",NA,NA,"Hogchoker",-18.1648315892,2.94942785950457,15.0505785064,1.04804765259145,4
"238","DEEco","TM-06-60-4","TM-06-60-4",NA,"Trinectes maculatus","Hogchoker",NA,"",11,14.5,"","6/5/24",39.0095,-74.955333,"Trawl","60","NJBAY","NM",-17.83817915,0.129070222,46.69121953,0.223003955,15.31645175,0.192300703,13.90568094,0.217250445,NA,NA,NA,NA,3.357708244,"dorsal muscle","LE","","","","",NA,NA,"Hogchoker",-18.1648315892,2.94942785950457,15.0505785064,1.04804765259145,4
"239","DEEco","CSC-06-23A-1","CSC-06-23A-1",NA,"Callinectes sapidus","Blue Crab",NA,"",8.3,27.69,"","6/6/24",39.2045,-75.169333,"Trawl","23A","NJBAY","NM",-18.0571945,0.129458278,41.18080765,0.4207593,14.3218812,0.193642365,13.31340465,0.320503002,NA,NA,NA,NA,3.093183804,"claw muscle","LE","","","","",NA,NA,"Blue Crab",-17.86870506375,1.27481042911917,13.8458914845,1.05970010833205,4
"240","DEEco","CSC-06-29A-1","CSC-06-29A-1",NA,"Callinectes sapidus","Blue Crab",NA,"",7,23.58,"","6/5/24",39.1911666,-75.1248333,"Trawl","29A","NJBAY","NM",-18.29331593,0.129485872,43.02076321,0.264225058,13.64368142,0.193275561,13.34119417,0.227709921,NA,NA,NA,NA,3.224656104,"claw muscle","LE","","","","",NA,NA,"Blue Crab",-17.86870506375,1.27481042911917,13.8458914845,1.05970010833205,4
"241","DEEco","CSC-06-29A-2","CSC-06-29A-2",NA,"Callinectes sapidus","Blue Crab",NA,"",8.2,30.55,"","6/5/24",39.1911666,-75.1248333,"Trawl","29A","NJBAY","NM",-18.1265924,0.129466426,42.15068394,0.453493153,13.79864101,0.193356471,13.4497695,0.330617282,NA,NA,NA,NA,3.133933554,"claw muscle","LE","","","","",NA,NA,"Blue Crab",-17.86870506375,1.27481042911917,13.8458914845,1.05970010833205,4
"242","DEEco","CSC-06-29A-3","CSC-06-29A-3",NA,"Callinectes sapidus","Blue Crab",NA,"",8.5,38.51,"","6/5/24",39.1911666,-75.1248333,"Trawl","29A","NJBAY","NM",-18.27153166,0.129483456,44.49314153,0.486365693,14.41344823,0.193694407,13.89724692,0.339963321,NA,NA,NA,NA,3.201579549,"claw muscle","LE","","","","",NA,NA,"Blue Crab",-17.86870506375,1.27481042911917,13.8458914845,1.05970010833205,4
"243","DEEco","CSC-06-30-1","CSC-06-30-1",NA,"Callinectes sapidus","Blue Crab",NA,"",9.6,51.06,"","6/5/24",39.208666,-75.085,"Trawl","30","NJBAY","NM",-18.14488617,0.129468708,43.80464869,0.328452366,14.24238894,0.193597672,14.09879183,0.284145042,11.29,0.38,1.07,0.014,3.106978897,"claw muscle","LE","","","","",NA,NA,"Blue Crab",-17.86870506375,1.27481042911917,13.8458914845,1.05970010833205,4
"244","DEEco","OM-06-31N-1","OM-06-31N-1",NA,"Ophidion marginatum","Striped Cusk Eel",NA,"",8,2.34,"","6/5/24",39.191333,-75.037,"Trawl","31","NJBAY","NM",-17.39027754,0.129386587,46.05198677,0.321391107,14.89241425,0.193976345,14.76924864,0.28453988,NA,NA,NA,NA,3.118099497,"dorsal muscle","LE","","","","",NA,NA,"Striped Cusk Eel",-17.31890491625,0.539925226747618,15.1771324875,0.661717399410473,4
"245","DEEco","OM-06-60-1","OM-06-60-1",NA,"Ophidion marginatum","Striped Cusk Eel",NA,"",8.4,2.36,"","6/5/24",39.0095,-74.955333,"Trawl","60","NJBAY","NM",-16.98794364,0.129346754,45.44598385,0.437191711,14.74651074,0.193888734,14.26163126,0.324254107,NA,NA,NA,NA,3.186590862,"dorsal muscle","LE","","","","",NA,NA,"Striped Cusk Eel",-17.31890491625,0.539925226747618,15.1771324875,0.661717399410473,4
"246","DEEco","SP-06-30-1","SP-06-30-1",NA,"Symphurus plagiusa","Blackcheek Tonguefish",NA,"",7,2.91,"","6/5/24",39.208666,-75.085,"Trawl","30","NJBAY","NM",-18.12928917,0.129469435,48.67222928,0.512030972,14.14579075,0.193543967,15.25694038,0.365563908,NA,NA,NA,NA,3.190169725,"dorsal muscle","LE","","","","",NA,NA,"Blackcheek Tonguefish",-18.41888697,0.40955313639341,14.12900815,0.0237341805318827,4
"247","DEEco","TM-06-23A-1","TM-06-23A-1",NA,"Trinectes maculatus","Hogchoker",NA,"",5.5,2.81,"","6/6/24",39.2045,-75.169333,"Trawl","23A","NJBAY","NM",-23.77455509,0.13040056,48.1314111,0.499642269,15.71651755,0.194499492,15.17719097,0.362297898,NA,NA,NA,NA,3.171299035,"dorsal muscle","LE","","","","",NA,NA,"Hogchoker",-18.1648315892,2.94942785950457,15.0505785064,1.04804765259145,4
"248","DEEco","TM-06-23A-3","TM-06-23A-3",NA,"Trinectes maculatus","Hogchoker",NA,"",6,3.53,"","6/6/24",39.2045,-75.169333,"Trawl","23A","NJBAY","NM",-26.49277397,0.131044703,49.46127597,0.619703472,11.26998217,0.288378856,15.14479649,0.398704892,NA,NA,NA,NA,3.265892414,"dorsal muscle","LE","","","","",NA,NA,"Hogchoker",-18.1648315892,2.94942785950457,15.0505785064,1.04804765259145,4
"249","DEEco","TM-06-30-1","TM-06-30-1",NA,"Trinectes maculatus","Hogchoker",NA,"",5.9,3.68,"","6/5/24",39.208666,-75.085,"Trawl","30","NJBAY","NM",-19.28203503,0.129614864,46.85800675,0.428281868,14.11761628,0.193528429,14.54342821,0.317828493,NA,NA,NA,NA,3.221936814,"dorsal muscle","LE","","","","",NA,NA,"Hogchoker",-18.1648315892,2.94942785950457,15.0505785064,1.04804765259145,4
"250","DEEco","TM-06-60-1","TM-06-60-1",NA,"Trinectes maculatus","Hogchoker",NA,"",11,13.12,"","6/5/24",39.0095,-74.955333,"Trawl","60","NJBAY","NM",-17.37047507,0.12938742,45.81852109,0.419601589,15.03026792,0.194060511,14.20884891,0.310656158,NA,NA,NA,NA,3.224646934,"dorsal muscle","LE","","","","",NA,NA,"Hogchoker",-18.1648315892,2.94942785950457,15.0505785064,1.04804765259145,4
"251","DEEco","TM-06-60-3","TM-06-60-3",NA,"Trinectes maculatus","Hogchoker",NA,"",10.4,10.89,"","6/5/24",39.0095,-74.955333,"Trawl","60","NJBAY","NM",-18.46565725,0.129510166,46.46081958,0.267853431,15.28484439,0.194219478,14.20856674,0.226931413,NA,NA,NA,NA,3.26991599,"dorsal muscle","LE","","","","",NA,NA,"Hogchoker",-18.1648315892,2.94942785950457,15.0505785064,1.04804765259145,4
"252","DEEco","TM-06-60-5","TM-06-60-5",NA,"Trinectes maculatus","Hogchoker",NA,"",9.9,10.39,"","6/5/24",39.0095,-74.955333,"Trawl","60","NJBAY","NM",-18.18436743,0.129476735,47.75550864,0.539359098,15.4367853,0.194316538,14.69509224,0.363176583,NA,NA,NA,NA,3.249759024,"dorsal muscle","LE","","","","",NA,NA,"Hogchoker",-18.1648315892,2.94942785950457,15.0505785064,1.04804765259145,4
"253","Whelk","SE-06-51-8","SE-06-51-8",NA,"","Mantis Shrimp",NA,"",14.2,27.23,"","",38.991667,-75.255667,"Trawl","51","DNREC","NM",-16.64,0.13,44.072,0.054754069,14.02,0.21,13.198,0.021876337,NA,NA,NA,NA,3.339320847,"Muscle","Chemical","None","","Environmental","",NA,NA,"Mantis Shrimp",-16.7925952816667,0.266483941474525,14.1678180316667,0.527621296553292,4
"254","Whelk","SE-06-51-1","SE-06-51-1",NA,"","Mantis Shrimp",NA,"",13.5,26.68,"","",38.991667,-75.255667,"Trawl","51","DNREC","NM",-17.14,0.13,42.11,0.055987464,13.92,0.19,12.313,0.018840075,NA,NA,NA,NA,3.419997853,"Muscle","Chemical","None","","Environmental","",NA,NA,"Mantis Shrimp",-16.7925952816667,0.266483941474525,14.1678180316667,0.527621296553292,4
"255","Whelk","LE-06-51-3","LE-06-51-3",NA,"","Spider Crab",NA,"",5.8,75.8,"","",38.991667,-75.255667,"Trawl","51","DNREC","NM",-16.69,0.14,39.637,0.069091635,14.29,0.19,11.212,0.018085304,NA,NA,NA,NA,3.535357852,"Muscle","Chemical","None","","Environmental","",NA,NA,"Spider Crab",-17.1979489255556,0.522087123927614,13.9878440722222,1.18891687579443,4
"256","Whelk","SE-06-51-7","SE-06-51-7",NA,"","Mantis Shrimp",NA,"",13.4,25.27,"","",38.991667,-75.255667,"Trawl","51","DNREC","NM",-16.76,0.15,44.464,0.08841437,14.55,0.19,13.712,0.021771296,NA,NA,NA,NA,3.242793645,"Muscle","Chemical","None","","Environmental","",NA,NA,"Mantis Shrimp",-16.7925952816667,0.266483941474525,14.1678180316667,0.527621296553292,4
"257","Whelk","CF-06-41-1","CF-06-41-1",NA,"","Limpet",NA,"",1.7,0.62,"","",39.0975,-75.245833,"Trawl","41","DNREC","NM",-19.58,0.14,41.046,0.066412338,9.94,0.19,12.403,0.018701045,NA,NA,NA,NA,3.309407359,"Muscle","Chemical","None","","Environmental","",NA,NA,"Limpet",-18.725185894,0.660556557386974,10.2781191987,0.441661129624118,2
"258","Whelk","SE-06-51-9","SE-06-51-9",NA,"","Mantis Shrimp",NA,"",13.4,23.91,"","",38.991667,-75.255667,"Trawl","51","DNREC","NM",-17.22,0.14,43.541,0.061556455,14.15,0.19,12.644,0.019026608,NA,NA,NA,NA,3.443681846,"Muscle","Chemical","None","","Environmental","",NA,NA,"Mantis Shrimp",-16.7925952816667,0.266483941474525,14.1678180316667,0.527621296553292,4
"259","Whelk","SE-06-51-2","SE-06-51-2",NA,"","Mantis Shrimp",NA,"",12.3,20.31,"","",38.991667,-75.255667,"Trawl","51","DNREC","NM",-16.31,0.14,40.87,0.065848108,14.34,0.19,12.173,0.018411335,NA,NA,NA,NA,3.357357492,"Muscle","Chemical","None","","Environmental","",NA,NA,"Mantis Shrimp",-16.7925952816667,0.266483941474525,14.1678180316667,0.527621296553292,4
"260","Whelk","SE-06-51-6","SE-06-51-6",NA,"","Mantis Shrimp",NA,"",12.1,21.43,"","",38.991667,-75.255667,"Trawl","51","DNREC","NM",-16.81,0.14,44.587,0.072198309,14.22,0.19,13.083,0.019918718,NA,NA,NA,NA,3.408158428,"Muscle","Chemical","None","","Environmental","",NA,NA,"Mantis Shrimp",-16.7925952816667,0.266483941474525,14.1678180316667,0.527621296553292,4
"261","Whelk","SE-06-41-1","SE-06-41-1",NA,"","Mantis Shrimp",NA,"",15.4,40.56,"","",39.0975,-75.245833,"Trawl","41","DNREC","NM",-16.77,0.14,43.974,0.070582523,14.76,0.19,13.634,0.020496315,NA,NA,NA,NA,3.225255154,"Muscle","Chemical","None","","Environmental","",NA,NA,"Mantis Shrimp",-16.7925952816667,0.266483941474525,14.1678180316667,0.527621296553292,4
"262","Whelk","SE-06-51-3","SE-06-51-3",NA,"","Mantis Shrimp",NA,"",12.8,22.94,"","",38.991667,-75.255667,"Trawl","51","DNREC","NM",-16.88,0.14,44.861,0.064111445,14.77,0.19,13.181,0.01984646,NA,NA,NA,NA,3.403326189,"Muscle","Chemical","None","","Environmental","",NA,NA,"Mantis Shrimp",-16.7925952816667,0.266483941474525,14.1678180316667,0.527621296553292,4
"263","Whelk","PP-06-41-1","PP-06-41-1",NA,"","Broad-clawed Hermit Crab",NA,"",6.5,9.57,"","",39.0975,-75.245833,"Trawl","41","DNREC","NM",-16.54,0.13,39.965,0.053840986,14.23,0.2,12.407,0.019503328,NA,NA,NA,NA,3.22113452,"Muscle","Chemical","None","","Environmental","",NA,NA,"Broad-clawed Hermit Crab",-17.1053098907692,0.92518548344755,11.8352671115385,1.64763039025059,1
"264","Whelk","SE-06-51-4","SE-06-51-4",NA,"","Mantis Shrimp",NA,"",11.1,14.33,"","",38.991667,-75.255667,"Trawl","51","DNREC","NM",-16.39,0.13,39.996,0.049733634,14.72,0.21,12.137,0.020305683,NA,NA,NA,NA,3.29527717,"Muscle","Chemical","None","","Environmental","",NA,NA,"Mantis Shrimp",-16.7925952816667,0.266483941474525,14.1678180316667,0.527621296553292,4
"265","Whelk","PP-06-41-3","PP-06-41-3",NA,"","Broad-clawed Hermit Crab",NA,"",5.3,6.92,"","",39.0975,-75.245833,"Trawl","41","DNREC","NM",-15.45,0.37,9.292,0.175261393,12.91,0.55,2.397,0.049575242,NA,NA,NA,NA,3.87617713,"Muscle","Chemical","None","","Environmental","",NA,NA,"Broad-clawed Hermit Crab",-17.1053098907692,0.92518548344755,11.8352671115385,1.64763039025059,1
"266","Whelk","SE-06-51-5","SE-06-51-5",NA,"","Mantis Shrimp",NA,"",14.5,31.92,"","",38.991667,-75.255667,"Trawl","51","DNREC","NM",-16.74,0.14,42.776,0.076657169,14.11,0.19,12.827,0.019922521,NA,NA,NA,NA,3.334704594,"Muscle","Chemical","None","","Environmental","",NA,NA,"Mantis Shrimp",-16.7925952816667,0.266483941474525,14.1678180316667,0.527621296553292,4
"267","Whelk","PP-06-41-4","PP-06-41-4",NA,"","Broad-clawed Hermit Crab",NA,"",3.9,3.67,"","",39.0975,-75.245833,"Trawl","41","DNREC","NM",-16.14,0.19,21.501,0.11865409,13.8,0.25,6.344,0.029709644,NA,NA,NA,NA,3.389405768,"Muscle","Chemical","None","","Environmental","",NA,NA,"Broad-clawed Hermit Crab",-17.1053098907692,0.92518548344755,11.8352671115385,1.64763039025059,1
"268","Whelk","PP-06-41-6","PP-06-41-6",NA,"","Broad-clawed Hermit Crab",NA,"",4,2.94,"","",39.0975,-75.245833,"Trawl","41","DNREC","NM",-16.37,0.14,38.194,0.067343297,14.1,0.19,11.622,0.017790482,NA,NA,NA,NA,3.286364087,"Muscle","Chemical","None","","Environmental","",NA,NA,"Broad-clawed Hermit Crab",-17.1053098907692,0.92518548344755,11.8352671115385,1.64763039025059,1
